jobsat,ai_use,remote3,country,workexp,devgroup,yourchoice,year,ai_freq
8.0,1.0,In-person,United States of America,3.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Denmark,13.0,Developer,0,2025,
8.0,1.0,Remote,Canada,3.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,2.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Austria,6.0,Data/ML,0,2025,2.0
1.0,1.0,In-person,France,25.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Switzerland,10.0,Developer,0,2025,2.0
7.0,0.0,Remote,Germany,14.0,Developer,0,2025,
9.0,1.0,Hybrid,Ireland,7.0,Data/ML,0,2025,3.0
6.0,0.0,Remote,United States of America,17.0,Developer,0,2025,
10.0,1.0,Hybrid,Germany,25.0,DevOps/Infra,0,2025,2.0
7.0,1.0,Remote,Germany,7.0,Developer,1,2025,1.0
6.0,1.0,In-person,Denmark,5.0,Developer,0,2025,2.0
7.0,1.0,Remote,Brazil,10.0,Developer,0,2025,3.0
3.0,1.0,Hybrid,Austria,15.0,Other,0,2025,2.0
7.0,1.0,Hybrid,Germany,20.0,Developer,0,2025,3.0
10.0,1.0,Remote,Germany,24.0,Developer,1,2025,1.0
5.0,0.0,Remote,Ukraine,7.0,Developer,0,2025,
7.0,1.0,Hybrid,Italy,1.0,Developer,0,2025,1.0
9.0,1.0,In-person,United States of America,10.0,Developer,0,2025,3.0
4.0,1.0,Hybrid,United States of America,2.0,Data/ML,0,2025,2.0
9.0,1.0,Remote,Poland,18.0,Manager,0,2025,2.0
7.0,1.0,Hybrid,United States of America,4.0,Developer,0,2025,3.0
8.0,0.0,Remote,Germany,12.0,Other,0,2025,
7.0,1.0,Hybrid,Germany,15.0,Other,0,2025,3.0
7.0,1.0,Hybrid,United States of America,6.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,United States of America,12.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,35.0,Developer,0,2025,2.0
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,29.0,Developer,0,2025,
9.0,0.0,Hybrid,Germany,6.0,Developer,0,2025,
7.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,9.0,Developer,0,2025,3.0
5.0,1.0,Remote,Canada,25.0,Manager,0,2025,3.0
7.0,1.0,Remote,United States of America,22.0,Other,0,2025,1.0
8.0,1.0,Hybrid,Norway,27.0,Developer,0,2025,3.0
7.0,1.0,Remote,France,12.0,Developer,0,2025,3.0
9.0,1.0,Remote,Finland,12.0,Developer,1,2025,3.0
10.0,1.0,Hybrid,United States of America,2.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Hungary,3.0,Developer,0,2025,3.0
2.0,0.0,Remote,Argentina,10.0,DevOps/Infra,1,2025,
5.0,1.0,Hybrid,Italy,6.0,Developer,0,2025,3.0
7.0,1.0,Remote,Czech Republic,11.0,Developer,1,2025,2.0
7.0,1.0,Remote,United States of America,10.0,Developer,0,2025,1.0
8.0,0.0,Remote,United States of America,12.0,Developer,0,2025,
4.0,1.0,Remote,Germany,8.0,Developer,0,2025,1.0
8.0,1.0,Hybrid,United States of America,20.0,Developer,0,2025,3.0
4.0,1.0,Remote,Germany,18.0,Other,1,2025,3.0
10.0,0.0,In-person,United States of America,9.0,Developer,0,2025,
9.0,1.0,Remote,Ukraine,2.0,Developer,0,2025,3.0
10.0,0.0,Remote,Czech Republic,13.0,Developer,1,2025,
9.0,1.0,Hybrid,Italy,2.0,Developer,0,2025,3.0
8.0,1.0,In-person,"Iran, Islamic Republic of...",9.0,Developer,0,2025,1.0
9.0,1.0,Remote,Canada,21.0,DevOps/Infra,1,2025,3.0
10.0,1.0,In-person,France,24.0,Developer,0,2025,3.0
3.0,1.0,Remote,United States of America,12.0,Developer,1,2025,3.0
8.0,1.0,Remote,Czech Republic,25.0,Other,0,2025,2.0
5.0,0.0,Hybrid,Israel,24.0,Manager,0,2025,
7.0,1.0,Remote,Germany,24.0,Developer,1,2025,2.0
7.0,1.0,Remote,Ukraine,1.0,Developer,0,2025,3.0
6.0,0.0,Remote,United States of America,19.0,Developer,0,2025,
4.0,1.0,In-person,United States of America,1.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,1.0,Developer,0,2025,
10.0,0.0,Remote,Canada,32.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,15.0,Developer,0,2025,3.0
8.0,1.0,In-person,Denmark,17.0,Developer,0,2025,3.0
4.0,1.0,Remote,United States of America,10.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Italy,4.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Germany,5.0,DevOps/Infra,0,2025,3.0
10.0,1.0,Remote,India,9.0,Other,0,2025,1.0
9.0,1.0,Remote,United States of America,16.0,Developer,0,2025,1.0
7.0,1.0,Remote,Canada,16.0,Developer,0,2025,3.0
7.0,1.0,In-person,United States of America,10.0,Developer,0,2025,3.0
3.0,1.0,In-person,Brazil,11.0,Developer,0,2025,3.0
8.0,1.0,Remote,Netherlands,16.0,Developer,1,2025,2.0
7.0,1.0,Hybrid,New Zealand,5.0,Data/ML,0,2025,3.0
10.0,1.0,In-person,Colombia,25.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Spain,6.0,Developer,0,2025,1.0
3.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,15.0,Developer,1,2025,3.0
10.0,1.0,In-person,United States of America,19.0,Manager,0,2025,3.0
5.0,0.0,Hybrid,Germany,7.0,Developer,0,2025,
4.0,0.0,Remote,United States of America,32.0,Other,1,2025,
8.0,0.0,Remote,"Iran, Islamic Republic of...",8.0,Developer,0,2025,
7.0,1.0,Hybrid,India,5.0,Developer,0,2025,3.0
10.0,1.0,In-person,United States of America,25.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Switzerland,23.0,DevOps/Infra,0,2025,3.0
8.0,1.0,Remote,Bangladesh,7.0,Developer,1,2025,3.0
8.0,1.0,Remote,Brazil,20.0,Developer,0,2025,3.0
10.0,1.0,Remote,Brazil,25.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,United States of America,20.0,Developer,0,2025,2.0
8.0,1.0,Remote,Bulgaria,20.0,Developer,1,2025,3.0
3.0,0.0,Hybrid,Germany,30.0,Developer,0,2025,
10.0,1.0,Remote,United States of America,35.0,Developer,0,2025,2.0
9.0,1.0,Remote,United States of America,37.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,United States of America,1.0,Developer,0,2025,
6.0,0.0,Remote,Germany,8.0,Developer,1,2025,
8.0,1.0,Remote,Spain,6.0,Developer,0,2025,3.0
10.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,"Iran, Islamic Republic of...",11.0,Developer,0,2025,3.0
10.0,0.0,Remote,United States of America,24.0,Developer,0,2025,
7.0,1.0,In-person,United States of America,11.0,Developer,0,2025,3.0
8.0,1.0,Remote,Canada,25.0,Developer,0,2025,1.0
9.0,1.0,Remote,United States of America,19.0,Developer,0,2025,3.0
9.0,1.0,Remote,Germany,13.0,Developer,0,2025,2.0
6.0,1.0,Remote,Russian Federation,8.0,Developer,0,2025,1.0
9.0,1.0,Remote,Belgium,10.0,Developer,1,2025,2.0
9.0,1.0,Remote,Italy,3.0,Other,0,2025,3.0
5.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,25.0,Developer,0,2025,
6.0,0.0,Remote,United States of America,6.0,Developer,0,2025,
8.0,0.0,Remote,Germany,15.0,Developer,0,2025,
5.0,1.0,Hybrid,United States of America,24.0,Research,0,2025,1.0
7.0,1.0,Hybrid,Canada,8.0,Developer,0,2025,2.0
8.0,0.0,Remote,United States of America,14.0,Developer,0,2025,
5.0,1.0,Remote,France,1.0,Developer,1,2025,3.0
10.0,1.0,Remote,Spain,20.0,Other,1,2025,1.0
7.0,1.0,Remote,United States of America,28.0,Manager,0,2025,3.0
9.0,0.0,Hybrid,Norway,26.0,Developer,0,2025,
8.0,1.0,Hybrid,India,27.0,Other,0,2025,1.0
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2025,
8.0,1.0,Hybrid,Switzerland,16.0,Developer,0,2025,1.0
7.0,0.0,Remote,Australia,8.0,Manager,0,2025,
6.0,1.0,Hybrid,Netherlands,9.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,30.0,Developer,0,2025,1.0
10.0,0.0,Remote,Canada,25.0,Developer,0,2025,
8.0,1.0,Hybrid,Canada,5.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Austria,1.0,Student,0,2025,2.0
8.0,1.0,Hybrid,Australia,25.0,Developer,0,2025,3.0
8.0,1.0,Remote,Greece,26.0,Developer,0,2025,3.0
2.0,0.0,Hybrid,Sweden,20.0,Developer,0,2025,
9.0,1.0,Remote,Canada,10.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,France,8.0,Developer,0,2025,3.0
5.0,1.0,Remote,Germany,15.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Sweden,10.0,Developer,0,2025,1.0
9.0,0.0,Remote,United States of America,15.0,Other,0,2025,
5.0,1.0,Remote,Sweden,20.0,Developer,1,2025,3.0
8.0,1.0,Hybrid,United States of America,13.0,Other,0,2025,2.0
3.0,1.0,Remote,United States of America,19.0,Developer,0,2025,2.0
8.0,1.0,Remote,United States of America,46.0,Developer,1,2025,1.0
10.0,1.0,Remote,United States of America,8.0,Data/ML,0,2025,3.0
9.0,1.0,Hybrid,Germany,15.0,Developer,0,2025,1.0
1.0,1.0,Hybrid,Finland,20.0,Other,0,2025,3.0
9.0,1.0,Remote,United States of America,20.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,35.0,Developer,0,2025,3.0
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Manager,0,2025,3.0
3.0,0.0,Hybrid,France,9.0,Developer,0,2025,
7.0,1.0,Hybrid,Denmark,21.0,Manager,0,2025,1.0
8.0,1.0,Remote,Poland,18.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,20.0,Other,0,2025,2.0
5.0,1.0,Remote,Romania,18.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,19.0,Developer,0,2025,
8.0,1.0,In-person,United States of America,13.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,Ireland,26.0,Developer,0,2025,1.0
5.0,1.0,Hybrid,Spain,24.0,Developer,0,2025,3.0
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,28.0,Other,0,2025,
10.0,1.0,Remote,Bulgaria,18.0,Developer,1,2025,3.0
8.0,1.0,Hybrid,Germany,2.0,Developer,0,2025,3.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,13.0,Developer,0,2025,
7.0,1.0,Hybrid,Germany,13.0,Other,0,2025,3.0
9.0,1.0,Remote,Canada,27.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,30.0,Developer,0,2025,2.0
8.0,1.0,Remote,Mexico,2.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,Germany,10.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Argentina,17.0,Developer,0,2025,
6.0,1.0,Hybrid,Austria,3.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Israel,4.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,United States of America,3.0,Data/ML,0,2025,3.0
8.0,0.0,In-person,Germany,9.0,Developer,0,2025,
8.0,1.0,Hybrid,Netherlands,4.0,Developer,0,2025,2.0
8.0,1.0,Remote,Canada,13.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,17.0,Developer,0,2025,2.0
8.0,1.0,In-person,United States of America,4.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,United States of America,12.0,Other,0,2025,2.0
5.0,1.0,Hybrid,United States of America,5.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,Sweden,3.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,India,5.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,France,12.0,Developer,0,2025,3.0
6.0,1.0,Remote,Germany,21.0,Developer,1,2025,1.0
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,5.0,Developer,0,2025,3.0
9.0,1.0,Remote,Spain,16.0,Developer,0,2025,2.0
4.0,1.0,Remote,Poland,10.0,Developer,1,2025,3.0
8.0,1.0,Hybrid,United States of America,26.0,Developer,0,2025,3.0
10.0,0.0,Hybrid,Germany,16.0,Developer,0,2025,
9.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,30.0,Developer,1,2025,2.0
4.0,0.0,Hybrid,United States of America,25.0,Developer,0,2025,
10.0,0.0,Remote,United States of America,1.0,Developer,0,2025,
0.0,0.0,Remote,United States of America,11.0,Developer,0,2025,
9.0,1.0,In-person,South Africa,5.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,19.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,25.0,Other,0,2025,
9.0,1.0,Remote,Canada,30.0,Other,0,2025,3.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,32.0,Data/ML,0,2025,
6.0,1.0,Hybrid,Romania,26.0,Other,0,2025,3.0
6.0,1.0,Hybrid,Austria,12.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,41.0,Other,1,2025,3.0
8.0,1.0,Hybrid,United States of America,1.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,3.0,Developer,0,2025,2.0
7.0,1.0,Remote,Ireland,4.0,Developer,0,2025,3.0
4.0,1.0,Remote,United States of America,35.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,Germany,11.0,Manager,0,2025,3.0
8.0,0.0,Remote,New Zealand,17.0,Developer,1,2025,
7.0,1.0,Remote,Austria,14.0,Developer,0,2025,3.0
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,13.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Netherlands,2.0,Developer,0,2025,1.0
8.0,1.0,Remote,Brazil,11.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,France,8.0,Developer,0,2025,1.0
10.0,1.0,Remote,United States of America,20.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,France,7.0,Developer,0,2025,2.0
8.0,1.0,Remote,United States of America,12.0,Developer,0,2025,3.0
7.0,1.0,Remote,Argentina,19.0,Developer,0,2025,3.0
8.0,1.0,In-person,United Kingdom of Great Britain and Northern Ireland,65.0,Developer,0,2025,2.0
6.0,1.0,In-person,Mexico,3.0,Developer,0,2025,2.0
9.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,17.0,Developer,1,2025,3.0
6.0,1.0,Remote,India,1.0,Developer,0,2025,2.0
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2025,
7.0,1.0,Hybrid,Belgium,2.0,Developer,0,2025,2.0
6.0,1.0,Remote,United States of America,15.0,Other,0,2025,3.0
8.0,1.0,Remote,Canada,10.0,Other,0,2025,3.0
6.0,0.0,In-person,Germany,4.0,Student,0,2025,
9.0,0.0,Hybrid,United States of America,25.0,Developer,0,2025,
9.0,1.0,In-person,New Zealand,2.0,Research,0,2025,3.0
9.0,1.0,In-person,United States of America,25.0,Developer,0,2025,3.0
8.0,0.0,Remote,United States of America,13.0,Developer,0,2025,
4.0,1.0,Remote,Canada,7.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,United States of America,9.0,Developer,0,2025,2.0
9.0,1.0,Remote,Australia,38.0,Developer,1,2025,2.0
6.0,1.0,Remote,United States of America,28.0,Developer,0,2025,2.0
7.0,1.0,Remote,United States of America,28.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,Germany,10.0,Developer,0,2025,3.0
10.0,0.0,Remote,United States of America,8.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,35.0,Developer,0,2025,2.0
8.0,1.0,In-person,United States of America,2.0,Developer,0,2025,3.0
8.0,1.0,Remote,"Iran, Islamic Republic of...",15.0,Developer,0,2025,2.0
9.0,1.0,Remote,Canada,4.0,Developer,1,2025,2.0
7.0,1.0,Hybrid,United States of America,8.0,Developer,0,2025,3.0
8.0,1.0,In-person,United States of America,2.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,3.0,Developer,0,2025,1.0
7.0,1.0,Remote,Ukraine,14.0,Developer,0,2025,3.0
8.0,1.0,In-person,Norway,12.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,15.0,Developer,0,2025,
8.0,1.0,In-person,New Zealand,11.0,Data/ML,0,2025,2.0
7.0,1.0,Hybrid,Sweden,20.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,18.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Germany,1.0,Research,0,2025,3.0
5.0,1.0,Hybrid,Belgium,17.0,Other,0,2025,3.0
8.0,1.0,Remote,Ukraine,12.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,11.0,Developer,0,2025,1.0
3.0,1.0,Remote,United States of America,4.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Bulgaria,19.0,Developer,0,2025,2.0
7.0,1.0,Remote,Germany,8.0,Developer,1,2025,1.0
8.0,1.0,Hybrid,Germany,1.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,17.0,Other,0,2025,3.0
6.0,1.0,Hybrid,Germany,2.0,Developer,0,2025,3.0
8.0,1.0,In-person,Germany,4.0,Student,0,2025,2.0
3.0,0.0,Hybrid,Australia,16.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,25.0,Manager,0,2025,3.0
10.0,0.0,Remote,United States of America,20.0,Developer,0,2025,
9.0,1.0,Remote,Mexico,10.0,DevOps/Infra,0,2025,2.0
8.0,1.0,Remote,New Zealand,11.0,Developer,0,2025,1.0
9.0,1.0,Remote,United States of America,2.0,Developer,0,2025,3.0
10.0,0.0,Remote,New Zealand,39.0,Developer,0,2025,
6.0,1.0,Hybrid,Netherlands,13.0,Developer,0,2025,1.0
7.0,0.0,Remote,New Zealand,40.0,Developer,0,2025,
7.0,1.0,Remote,Netherlands,6.0,Developer,1,2025,1.0
7.0,1.0,Hybrid,Switzerland,3.0,Other,0,2025,3.0
6.0,1.0,Hybrid,Netherlands,26.0,Developer,0,2025,3.0
4.0,1.0,Remote,Germany,20.0,Developer,0,2025,3.0
5.0,1.0,Remote,United States of America,9.0,Developer,0,2025,3.0
3.0,1.0,Hybrid,United States of America,3.0,Developer,0,2025,3.0
4.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,3.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,United States of America,19.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,Germany,15.0,Developer,0,2025,
8.0,0.0,Hybrid,United States of America,27.0,Data/ML,0,2025,
10.0,1.0,Remote,Poland,19.0,Developer,0,2025,3.0
6.0,0.0,In-person,Finland,5.0,Developer,0,2025,
3.0,1.0,Hybrid,Italy,3.0,Developer,0,2025,3.0
6.0,1.0,Remote,United States of America,37.0,Developer,0,2025,3.0
9.0,1.0,Remote,Germany,25.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Israel,12.0,Other,0,2025,3.0
7.0,1.0,Hybrid,United States of America,10.0,Developer,0,2025,1.0
9.0,1.0,Remote,Poland,10.0,Developer,1,2025,3.0
7.0,0.0,Hybrid,United States of America,4.0,Developer,0,2025,
8.0,0.0,Remote,United States of America,13.0,Developer,0,2025,
8.0,1.0,Hybrid,Ukraine,9.0,Developer,0,2025,1.0
7.0,1.0,In-person,Sweden,2.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,United States of America,8.0,Developer,0,2025,
3.0,1.0,Hybrid,Germany,10.0,Developer,0,2025,1.0
8.0,1.0,Remote,Spain,13.0,Developer,0,2025,2.0
10.0,1.0,Remote,Canada,26.0,Other,0,2025,3.0
4.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,8.0,Developer,0,2025,2.0
7.0,1.0,Remote,United States of America,4.0,Developer,1,2025,1.0
6.0,1.0,Remote,Brazil,15.0,DevOps/Infra,0,2025,3.0
8.0,1.0,Hybrid,Canada,12.0,Developer,0,2025,1.0
10.0,0.0,Hybrid,New Zealand,18.0,Developer,0,2025,
8.0,1.0,Remote,Ukraine,2.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Germany,8.0,Developer,0,2025,2.0
9.0,1.0,Remote,United States of America,40.0,Developer,0,2025,3.0
8.0,1.0,In-person,Israel,5.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,9.0,Developer,0,2025,2.0
10.0,1.0,Remote,United States of America,12.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,New Zealand,28.0,Other,0,2025,2.0
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,21.0,Other,0,2025,
7.0,0.0,Hybrid,United States of America,20.0,Developer,0,2025,
7.0,1.0,Remote,Germany,13.0,Developer,0,2025,3.0
10.0,1.0,In-person,Israel,1.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Poland,20.0,Developer,0,2025,3.0
8.0,1.0,Remote,Brazil,50.0,Developer,0,2025,1.0
7.0,1.0,Hybrid,Italy,9.0,Developer,0,2025,3.0
6.0,1.0,Remote,Argentina,18.0,Developer,0,2025,3.0
10.0,0.0,Remote,United States of America,51.0,Developer,0,2025,
9.0,1.0,Remote,Portugal,20.0,Developer,0,2025,3.0
7.0,1.0,Remote,Poland,10.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,14.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Germany,15.0,Developer,0,2025,
7.0,1.0,Remote,Sweden,23.0,Developer,1,2025,3.0
8.0,1.0,Hybrid,France,12.0,Developer,0,2025,2.0
7.0,1.0,In-person,Italy,1.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Poland,9.0,Other,0,2025,3.0
9.0,1.0,Hybrid,France,14.0,Other,0,2025,3.0
9.0,0.0,Remote,Finland,11.0,Other,0,2025,
7.0,1.0,Remote,United States of America,12.0,Developer,0,2025,1.0
7.0,0.0,Remote,United States of America,25.0,Developer,0,2025,
10.0,1.0,Hybrid,Sweden,18.0,Other,0,2025,3.0
7.0,0.0,In-person,United States of America,13.0,Developer,0,2025,
5.0,1.0,Hybrid,Australia,45.0,Manager,0,2025,2.0
5.0,0.0,Hybrid,Japan,22.0,Developer,0,2025,
10.0,1.0,In-person,United States of America,30.0,Data/ML,0,2025,3.0
8.0,1.0,Remote,Australia,20.0,Developer,1,2025,3.0
7.0,1.0,Remote,Germany,8.0,Developer,0,2025,2.0
7.0,1.0,Remote,Pakistan,4.0,Developer,0,2025,1.0
10.0,1.0,Hybrid,United States of America,26.0,Developer,0,2025,3.0
7.0,1.0,Remote,Mexico,22.0,Data/ML,0,2025,3.0
9.0,0.0,Hybrid,Germany,28.0,Developer,0,2025,
2.0,1.0,Remote,Germany,8.0,Developer,1,2025,3.0
4.0,1.0,Hybrid,New Zealand,12.0,Developer,0,2025,1.0
10.0,1.0,In-person,United States of America,30.0,Other,0,2025,3.0
6.0,1.0,Hybrid,Germany,3.0,Data/ML,0,2025,3.0
6.0,0.0,In-person,New Zealand,35.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,9.0,Developer,0,2025,2.0
3.0,1.0,Remote,Brazil,23.0,Developer,0,2025,1.0
10.0,1.0,Hybrid,United States of America,4.0,Data/ML,0,2025,3.0
6.0,1.0,Hybrid,Belgium,10.0,Data/ML,0,2025,3.0
8.0,0.0,Remote,Germany,5.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,21.0,Developer,0,2025,2.0
10.0,1.0,Remote,Sweden,3.0,Developer,0,2025,2.0
8.0,1.0,Remote,United States of America,10.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Germany,8.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,1.0,Developer,0,2025,3.0
8.0,1.0,Remote,Germany,17.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,United States of America,10.0,Developer,0,2025,
8.0,1.0,Hybrid,Brazil,6.0,Data/ML,0,2025,1.0
7.0,1.0,Hybrid,Germany,25.0,Research,0,2025,3.0
9.0,1.0,Hybrid,New Zealand,6.0,Developer,0,2025,3.0
5.0,1.0,In-person,Greece,10.0,Developer,0,2025,3.0
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,3.0,Developer,1,2025,
10.0,1.0,Hybrid,Canada,35.0,Other,0,2025,1.0
4.0,1.0,Remote,Romania,8.0,Developer,0,2025,1.0
7.0,1.0,Remote,United States of America,9.0,Developer,0,2025,1.0
7.0,1.0,Remote,United States of America,5.0,Developer,1,2025,2.0
4.0,1.0,Hybrid,Australia,26.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,33.0,Data/ML,0,2025,2.0
10.0,1.0,Hybrid,United States of America,8.0,Developer,0,2025,2.0
3.0,1.0,Remote,Spain,15.0,Developer,0,2025,1.0
8.0,1.0,Hybrid,Romania,12.0,Developer,0,2025,3.0
6.0,1.0,Remote,Poland,3.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Netherlands,8.0,Developer,0,2025,3.0
5.0,0.0,Hybrid,United States of America,5.0,Developer,0,2025,
5.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,14.0,Developer,0,2025,1.0
6.0,1.0,Remote,Canada,26.0,Developer,1,2025,1.0
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,26.0,Developer,0,2025,3.0
7.0,1.0,Remote,Ukraine,5.0,Data/ML,0,2025,2.0
5.0,1.0,Remote,Greece,20.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Belgium,5.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Netherlands,12.0,Other,0,2025,
8.0,1.0,Hybrid,Germany,27.0,Other,0,2025,1.0
7.0,1.0,Hybrid,Italy,4.0,Developer,0,2025,3.0
4.0,1.0,Hybrid,United States of America,8.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Mexico,10.0,Developer,0,2025,1.0
4.0,1.0,Hybrid,United States of America,12.0,Developer,0,2025,2.0
9.0,0.0,Hybrid,Denmark,12.0,Developer,0,2025,
3.0,1.0,Remote,United States of America,19.0,Other,0,2025,3.0
4.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Other,1,2025,3.0
3.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,30.0,Data/ML,1,2025,3.0
7.0,1.0,Hybrid,United States of America,8.0,Research,0,2025,3.0
6.0,1.0,Hybrid,France,3.0,Data/ML,0,2025,2.0
8.0,1.0,Remote,Germany,20.0,Developer,0,2025,3.0
